id,publisher,title,link,publish_details,content
445,The Hindu,"Indian economy resilient despite global uncertainty, says RBI - The ...",https://www.thehindu.com/business/indian-economy-resilient-despite-global-uncertainty-says-rbi/article67020114.ece,,
446,The Hindu,Technology to contribute 20-25% of Indian GDP by 2025-26: IT ...,https://www.thehindu.com/business/Economy/technology-to-contribute-20-25-of-indian-gdp-by-2025-26-it-minister-chandrasekhar/article66985108.ece,,
447,The Hindu,Business Matters | What does RBI pausing on rates mean for the ...,https://www.thehindu.com/business/business-matters-what-does-rbi-pausing-on-rates-mean-for-the-indian-economy/article66969428.ece,,
448,The Hindu,Miles to go: The Hindu Editorial on the state of the Indian economy ...,https://www.thehindu.com/opinion/editorial/miles-to-go-the-hindu-editorial-on-the-state-of-the-indian-economy/article66957907.ece,,
449,The Hindu,What does RBI's current monetary policy mean for India's economy ...,https://www.thehindu.com/podcast/what-does-rbis-approach-to-policy-mean-for-indias-economy-in-focus-podcast/article66960507.ece,,
450,The Hindu,"AI's disruptive economic impact, an India check - The Hindu",https://www.thehindu.com/opinion/lead/ais-disruptive-economic-impact-an-india-check/article67064846.ece,,
451,The Hindu,India is not 'extractive economy' and is not pursuing 'narrow ...,https://www.thehindu.com/news/national/india-is-not-extractive-economy-and-is-not-pursuing-narrow-economic-activities-in-africa-jaishankar/article67052718.ece,,
452,The Hindu,India's macroeconomic management 'stellar'; paves way for ...,https://www.thehindu.com/business/Economy/indias-macroeconomic-management-stellar-paves-way-for-sustained-recovery-finance-ministry-report/article67048712.ece,,
453,The Hindu,Indian economy has moved away from twin-balance sheet problem ...,https://www.thehindu.com/business/Economy/indian-economy-has-moved-away-from-twin-balance-sheet-problem-banks-now-profitable-fm/article67030381.ece,,
454,The Hindu,Indian economy makes solid recovery despite global headwind: RBI ...,https://www.thehindu.com/business/Economy/indian-economy-makes-solid-recovery-despite-global-headwind-rbi-governor-das/article67019592.ece,,
455,The Hindu,"Indian economy resilient despite global uncertainty, says RBI - The ...",https://www.thehindu.com/business/indian-economy-resilient-despite-global-uncertainty-says-rbi/article67020114.ece,,
456,The Hindu,Technology to contribute 20-25% of Indian GDP by 2025-26: IT ...,https://www.thehindu.com/business/Economy/technology-to-contribute-20-25-of-indian-gdp-by-2025-26-it-minister-chandrasekhar/article66985108.ece,,
457,The Hindu,Business Matters | What does RBI pausing on rates mean for the ...,https://www.thehindu.com/business/business-matters-what-does-rbi-pausing-on-rates-mean-for-the-indian-economy/article66969428.ece,,
458,The Hindu,Miles to go: The Hindu Editorial on the state of the Indian economy ...,https://www.thehindu.com/opinion/editorial/miles-to-go-the-hindu-editorial-on-the-state-of-the-indian-economy/article66957907.ece,,
459,The Hindu,What does RBI's current monetary policy mean for India's economy ...,https://www.thehindu.com/podcast/what-does-rbis-approach-to-policy-mean-for-indias-economy-in-focus-podcast/article66960507.ece,,
460,The Hindu,"AI's disruptive economic impact, an India check - The Hindu",https://www.thehindu.com/opinion/lead/ais-disruptive-economic-impact-an-india-check/article67064846.ece,,
461,The Hindu,India is not 'extractive economy' and is not pursuing 'narrow ...,https://www.thehindu.com/news/national/india-is-not-extractive-economy-and-is-not-pursuing-narrow-economic-activities-in-africa-jaishankar/article67052718.ece,,
462,The Hindu,India's macroeconomic management 'stellar'; paves way for ...,https://www.thehindu.com/business/Economy/indias-macroeconomic-management-stellar-paves-way-for-sustained-recovery-finance-ministry-report/article67048712.ece,,
463,The Hindu,Indian economy has moved away from twin-balance sheet problem ...,https://www.thehindu.com/business/Economy/indian-economy-has-moved-away-from-twin-balance-sheet-problem-banks-now-profitable-fm/article67030381.ece,,
464,The Hindu,Indian economy makes solid recovery despite global headwind: RBI ...,https://www.thehindu.com/business/Economy/indian-economy-makes-solid-recovery-despite-global-headwind-rbi-governor-das/article67019592.ece,,
465,The Hindu,"Indian economy resilient despite global uncertainty, says RBI - The ...",https://www.thehindu.com/business/indian-economy-resilient-despite-global-uncertainty-says-rbi/article67020114.ece,,
466,The Hindu,Technology to contribute 20-25% of Indian GDP by 2025-26: IT ...,https://www.thehindu.com/business/Economy/technology-to-contribute-20-25-of-indian-gdp-by-2025-26-it-minister-chandrasekhar/article66985108.ece,,
467,The Hindu,Business Matters | What does RBI pausing on rates mean for the ...,https://www.thehindu.com/business/business-matters-what-does-rbi-pausing-on-rates-mean-for-the-indian-economy/article66969428.ece,,
468,The Hindu,Miles to go: The Hindu Editorial on the state of the Indian economy ...,https://www.thehindu.com/opinion/editorial/miles-to-go-the-hindu-editorial-on-the-state-of-the-indian-economy/article66957907.ece,,
469,The Hindu,What does RBI's current monetary policy mean for India's economy ...,https://www.thehindu.com/podcast/what-does-rbis-approach-to-policy-mean-for-indias-economy-in-focus-podcast/article66960507.ece,,
470,The Hindu,"AI's disruptive economic impact, an India check - The Hindu",https://www.thehindu.com/opinion/lead/ais-disruptive-economic-impact-an-india-check/article67064846.ece,,
471,The Hindu,India is not 'extractive economy' and is not pursuing 'narrow ...,https://www.thehindu.com/news/national/india-is-not-extractive-economy-and-is-not-pursuing-narrow-economic-activities-in-africa-jaishankar/article67052718.ece,,
472,The Hindu,India's macroeconomic management 'stellar'; paves way for ...,https://www.thehindu.com/business/Economy/indias-macroeconomic-management-stellar-paves-way-for-sustained-recovery-finance-ministry-report/article67048712.ece,,
473,The Hindu,Indian economy has moved away from twin-balance sheet problem ...,https://www.thehindu.com/business/Economy/indian-economy-has-moved-away-from-twin-balance-sheet-problem-banks-now-profitable-fm/article67030381.ece,,
474,The Hindu,Indian economy makes solid recovery despite global headwind: RBI ...,https://www.thehindu.com/business/Economy/indian-economy-makes-solid-recovery-despite-global-headwind-rbi-governor-das/article67019592.ece,,
475,The Hindu,"Indian economy resilient despite global uncertainty, says RBI - The ...",https://www.thehindu.com/business/indian-economy-resilient-despite-global-uncertainty-says-rbi/article67020114.ece,,
476,The Hindu,Technology to contribute 20-25% of Indian GDP by 2025-26: IT ...,https://www.thehindu.com/business/Economy/technology-to-contribute-20-25-of-indian-gdp-by-2025-26-it-minister-chandrasekhar/article66985108.ece,,
477,The Hindu,Business Matters | What does RBI pausing on rates mean for the ...,https://www.thehindu.com/business/business-matters-what-does-rbi-pausing-on-rates-mean-for-the-indian-economy/article66969428.ece,,
478,The Hindu,Miles to go: The Hindu Editorial on the state of the Indian economy ...,https://www.thehindu.com/opinion/editorial/miles-to-go-the-hindu-editorial-on-the-state-of-the-indian-economy/article66957907.ece,,
479,The Hindu,What does RBI's current monetary policy mean for India's economy ...,https://www.thehindu.com/podcast/what-does-rbis-approach-to-policy-mean-for-indias-economy-in-focus-podcast/article66960507.ece,,
480,The Hindu,"AI's disruptive economic impact, an India check - The Hindu",https://www.thehindu.com/opinion/lead/ais-disruptive-economic-impact-an-india-check/article67064846.ece,,
481,The Hindu,India is not 'extractive economy' and is not pursuing 'narrow ...,https://www.thehindu.com/news/national/india-is-not-extractive-economy-and-is-not-pursuing-narrow-economic-activities-in-africa-jaishankar/article67052718.ece,,
482,The Hindu,India's macroeconomic management 'stellar'; paves way for ...,https://www.thehindu.com/business/Economy/indias-macroeconomic-management-stellar-paves-way-for-sustained-recovery-finance-ministry-report/article67048712.ece,,
483,The Hindu,Indian economy has moved away from twin-balance sheet problem ...,https://www.thehindu.com/business/Economy/indian-economy-has-moved-away-from-twin-balance-sheet-problem-banks-now-profitable-fm/article67030381.ece,,
484,The Hindu,Indian economy makes solid recovery despite global headwind: RBI ...,https://www.thehindu.com/business/Economy/indian-economy-makes-solid-recovery-despite-global-headwind-rbi-governor-das/article67019592.ece,,
485,The Hindu,"Indian economy resilient despite global uncertainty, says RBI - The ...",https://www.thehindu.com/business/indian-economy-resilient-despite-global-uncertainty-says-rbi/article67020114.ece,,
486,The Hindu,Technology to contribute 20-25% of Indian GDP by 2025-26: IT ...,https://www.thehindu.com/business/Economy/technology-to-contribute-20-25-of-indian-gdp-by-2025-26-it-minister-chandrasekhar/article66985108.ece,,
487,The Hindu,Business Matters | What does RBI pausing on rates mean for the ...,https://www.thehindu.com/business/business-matters-what-does-rbi-pausing-on-rates-mean-for-the-indian-economy/article66969428.ece,,
488,The Hindu,Miles to go: The Hindu Editorial on the state of the Indian economy ...,https://www.thehindu.com/opinion/editorial/miles-to-go-the-hindu-editorial-on-the-state-of-the-indian-economy/article66957907.ece,,
489,The Hindu,What does RBI's current monetary policy mean for India's economy ...,https://www.thehindu.com/podcast/what-does-rbis-approach-to-policy-mean-for-indias-economy-in-focus-podcast/article66960507.ece,,
490,The Hindu,"AI's disruptive economic impact, an India check - The Hindu",https://www.thehindu.com/opinion/lead/ais-disruptive-economic-impact-an-india-check/article67064846.ece,,
491,The Hindu,India is not 'extractive economy' and is not pursuing 'narrow ...,https://www.thehindu.com/news/national/india-is-not-extractive-economy-and-is-not-pursuing-narrow-economic-activities-in-africa-jaishankar/article67052718.ece,,
492,The Hindu,India's macroeconomic management 'stellar'; paves way for ...,https://www.thehindu.com/business/Economy/indias-macroeconomic-management-stellar-paves-way-for-sustained-recovery-finance-ministry-report/article67048712.ece,,
493,The Hindu,Indian economy has moved away from twin-balance sheet problem ...,https://www.thehindu.com/business/Economy/indian-economy-has-moved-away-from-twin-balance-sheet-problem-banks-now-profitable-fm/article67030381.ece,,
494,The Hindu,Indian economy makes solid recovery despite global headwind: RBI ...,https://www.thehindu.com/business/Economy/indian-economy-makes-solid-recovery-despite-global-headwind-rbi-governor-das/article67019592.ece,,
495,The Hindu,"Indian economy resilient despite global uncertainty, says RBI - The ...",https://www.thehindu.com/business/indian-economy-resilient-despite-global-uncertainty-says-rbi/article67020114.ece,,
496,The Hindu,Technology to contribute 20-25% of Indian GDP by 2025-26: IT ...,https://www.thehindu.com/business/Economy/technology-to-contribute-20-25-of-indian-gdp-by-2025-26-it-minister-chandrasekhar/article66985108.ece,,
497,The Hindu,Business Matters | What does RBI pausing on rates mean for the ...,https://www.thehindu.com/business/business-matters-what-does-rbi-pausing-on-rates-mean-for-the-indian-economy/article66969428.ece,,
498,The Hindu,Miles to go: The Hindu Editorial on the state of the Indian economy ...,https://www.thehindu.com/opinion/editorial/miles-to-go-the-hindu-editorial-on-the-state-of-the-indian-economy/article66957907.ece,,
499,The Hindu,What does RBI's current monetary policy mean for India's economy ...,https://www.thehindu.com/podcast/what-does-rbis-approach-to-policy-mean-for-indias-economy-in-focus-podcast/article66960507.ece,,
500,The Hindu,"AI's disruptive economic impact, an India check - The Hindu",https://www.thehindu.com/opinion/lead/ais-disruptive-economic-impact-an-india-check/article67064846.ece,,
501,The Hindu,India is not 'extractive economy' and is not pursuing 'narrow ...,https://www.thehindu.com/news/national/india-is-not-extractive-economy-and-is-not-pursuing-narrow-economic-activities-in-africa-jaishankar/article67052718.ece,,
502,The Hindu,India's macroeconomic management 'stellar'; paves way for ...,https://www.thehindu.com/business/Economy/indias-macroeconomic-management-stellar-paves-way-for-sustained-recovery-finance-ministry-report/article67048712.ece,,
503,The Hindu,Indian economy has moved away from twin-balance sheet problem ...,https://www.thehindu.com/business/Economy/indian-economy-has-moved-away-from-twin-balance-sheet-problem-banks-now-profitable-fm/article67030381.ece,,
504,The Hindu,Indian economy makes solid recovery despite global headwind: RBI ...,https://www.thehindu.com/business/Economy/indian-economy-makes-solid-recovery-despite-global-headwind-rbi-governor-das/article67019592.ece,,
505,The Hindu,"Indian economy resilient despite global uncertainty, says RBI - The ...",https://www.thehindu.com/business/indian-economy-resilient-despite-global-uncertainty-says-rbi/article67020114.ece,,
506,The Hindu,Technology to contribute 20-25% of Indian GDP by 2025-26: IT ...,https://www.thehindu.com/business/Economy/technology-to-contribute-20-25-of-indian-gdp-by-2025-26-it-minister-chandrasekhar/article66985108.ece,,
507,The Hindu,Business Matters | What does RBI pausing on rates mean for the ...,https://www.thehindu.com/business/business-matters-what-does-rbi-pausing-on-rates-mean-for-the-indian-economy/article66969428.ece,,
508,The Hindu,Miles to go: The Hindu Editorial on the state of the Indian economy ...,https://www.thehindu.com/opinion/editorial/miles-to-go-the-hindu-editorial-on-the-state-of-the-indian-economy/article66957907.ece,,
509,The Hindu,What does RBI's current monetary policy mean for India's economy ...,https://www.thehindu.com/podcast/what-does-rbis-approach-to-policy-mean-for-indias-economy-in-focus-podcast/article66960507.ece,,
